date,no2,month,dayofmonth,dayofweek
23/1/2014,67.72633786,1,23,3
23/1/2014,57.12500857,1,23,3
23/1/2014,50.18669714,1,23,3
23/1/2014,41.15922143,1,23,3
23/1/2014,40.88132714,1,23,3
23/1/2014,47.41900286,1,23,3
23/1/2014,55.05356714,1,23,3
23/1/2014,55.79349929,1,23,3
23/1/2014,51.153945,1,23,3
23/1/2014,51.33938857,1,23,3
23/1/2014,53.47264643,1,23,3
23/1/2014,54.09711143,1,23,3
23/1/2014,59.80739429,1,23,3
23/1/2014,63.81233929,1,23,3
24/1/2014,60.25404071,1,24,4
24/1/2014,54.48878583,1,24,4
24/1/2014,48.53388929,1,24,4
24/1/2014,44.85806286,1,24,4
24/1/2014,45.58348143,1,24,4
24/1/2014,52.23693143,1,24,4
24/1/2014,65.40415429,1,24,4
24/1/2014,84.99460857,1,24,4
24/1/2014,93.09360214,1,24,4
24/1/2014,86.95748214,1,24,4
24/1/2014,69.92707857,1,24,4
24/1/2014,58.91514429,1,24,4
24/1/2014,54.24727786,1,24,4
24/1/2014,53.46789857,1,24,4
24/1/2014,57.523935,1,24,4
24/1/2014,61.12018714,1,24,4
24/1/2014,64.244155,1,24,4
24/1/2014,62.47574071,1,24,4
24/1/2014,57.07665,1,24,4
24/1/2014,57.38975429,1,24,4
24/1/2014,53.12774929,1,24,4
24/1/2014,45.60585143,1,24,4
24/1/2014,42.35303143,1,24,4
24/1/2014,40.21126929,1,24,4
25/1/2014,39.802905,1,25,5
25/1/2014,38.67303583,1,25,5
25/1/2014,36.43647357,1,25,5
25/1/2014,36.02378143,1,25,5
25/1/2014,37.09935929,1,25,5
25/1/2014,35.61853571,1,25,5
25/1/2014,43.41958929,1,25,5
25/1/2014,50.17201357,1,25,5
25/1/2014,47.38457857,1,25,5
25/1/2014,46.67517714,1,25,5
25/1/2014,47.132675,1,25,5
25/1/2014,45.50493357,1,25,5
25/1/2014,44.53368786,1,25,5
25/1/2014,42.94300214,1,25,5
25/1/2014,40.17527357,1,25,5
25/1/2014,31.46779714,1,25,5
25/1/2014,27.93230214,1,25,5
25/1/2014,33.96917643,1,25,5
25/1/2014,29.86625,1,25,5
25/1/2014,27.29366429,1,25,5
25/1/2014,25.63183714,1,25,5
25/1/2014,25.22622786,1,25,5
25/1/2014,26.37289929,1,25,5
25/1/2014,27.748565,1,25,5
26/1/2014,34.35883714,1,26,6
26/1/2014,32.18501167,1,26,6
26/1/2014,27.75034071,1,26,6
26/1/2014,23.43638929,1,26,6
26/1/2014,24.05511786,1,26,6
26/1/2014,33.06493857,1,26,6
26/1/2014,36.60296286,1,26,6
26/1/2014,39.36754857,1,26,6
26/1/2014,40.50627143,1,26,6
26/1/2014,37.43968,1,26,6
26/1/2014,38.94488571,1,26,6
26/1/2014,33.10680929,1,26,6
26/1/2014,31.98574214,1,26,6
26/1/2014,30.11917643,1,26,6
26/1/2014,35.39631143,1,26,6
26/1/2014,40.10625143,1,26,6
26/1/2014,35.47834357,1,26,6
26/1/2014,45.95051071,1,26,6
26/1/2014,41.38615929,1,26,6
26/1/2014,31.09475786,1,26,6
26/1/2014,44.00204929,1,26,6
26/1/2014,41.32936429,1,26,6
26/1/2014,38.25724071,1,26,6
26/1/2014,27.24557714,1,26,6
27/1/2014,19.11730643,1,27,0
27/1/2014,17.96186917,1,27,0
27/1/2014,15.06653929,1,27,0
27/1/2014,12.45867357,1,27,0
27/1/2014,15.94362429,1,27,0
27/1/2014,23.567635,1,27,0
27/1/2014,39.61934929,1,27,0
27/1/2014,51.20643786,1,27,0
27/1/2014,66.24370714,1,27,0
27/1/2014,61.26420643,1,27,0
27/1/2014,46.66633143,1,27,0
27/1/2014,40.96739,1,27,0
27/1/2014,40.22264143,1,27,0
27/1/2014,41.53019462,1,27,0
27/1/2014,39.747965,1,27,0
27/1/2014,53.58391077,1,27,0
27/1/2014,69.99669154,1,27,0
27/1/2014,72.22334429,1,27,0
27/1/2014,66.59021,1,27,0
27/1/2014,60.631065,1,27,0
27/1/2014,58.36055286,1,27,0
27/1/2014,46.68211071,1,27,0
27/1/2014,41.65633429,1,27,0
27/1/2014,31.56758786,1,27,0
28/1/2014,27.07207714,1,28,1
28/1/2014,24.58136417,1,28,1
28/1/2014,20.17823071,1,28,1
28/1/2014,18.23244429,1,28,1
28/1/2014,23.84771429,1,28,1
28/1/2014,32.15069643,1,28,1
28/1/2014,51.32094786,1,28,1
28/1/2014,67.64311071,1,28,1
28/1/2014,71.56923571,1,28,1
28/1/2014,59.90773214,1,28,1
28/1/2014,47.77892929,1,28,1
28/1/2014,39.92299357,1,28,1
28/1/2014,42.22899071,1,28,1
28/1/2014,43.95229071,1,28,1
28/1/2014,46.76373357,1,28,1
28/1/2014,48.53675714,1,28,1
28/1/2014,53.14506143,1,28,1
28/1/2014,69.43567071,1,28,1
28/1/2014,64.38547357,1,28,1
28/1/2014,56.97463857,1,28,1
28/1/2014,55.18180786,1,28,1
28/1/2014,41.58505857,1,28,1
28/1/2014,40.50070643,1,28,1
28/1/2014,43.14839071,1,28,1
29/1/2014,43.28005857,1,29,2
29/1/2014,29.77858083,1,29,2
29/1/2014,23.14391429,1,29,2
29/1/2014,22.46992714,1,29,2
29/1/2014,24.39257143,1,29,2
29/1/2014,32.69855857,1,29,2
29/1/2014,49.13485643,1,29,2
29/1/2014,63.89256143,1,29,2
29/1/2014,66.60236786,1,29,2
29/1/2014,70.91437429,1,29,2
29/1/2014,65.13820286,1,29,2
29/1/2014,63.26601615,1,29,2
29/1/2014,62.58676333,1,29,2
29/1/2014,65.43140769,1,29,2
29/1/2014,64.12307231,1,29,2
29/1/2014,68.34326917,1,29,2
29/1/2014,75.24544571,1,29,2
29/1/2014,79.51638857,1,29,2
29/1/2014,80.66255643,1,29,2
29/1/2014,71.23198357,1,29,2
29/1/2014,61.65548143,1,29,2
29/1/2014,59.70930929,1,29,2
29/1/2014,56.58025357,1,29,2
29/1/2014,49.71984286,1,29,2
30/1/2014,42.44757357,1,30,3
30/1/2014,41.5111725,1,30,3
30/1/2014,43.15040643,1,30,3
30/1/2014,39.02613429,1,30,3
30/1/2014,38.41809571,1,30,3
30/1/2014,42.254365,1,30,3
30/1/2014,52.48484,1,30,3
30/1/2014,61.30771429,1,30,3
30/1/2014,66.73313643,1,30,3
30/1/2014,61.77552786,1,30,3
30/1/2014,64.87825071,1,30,3
30/1/2014,67.62394231,1,30,3
30/1/2014,68.23152615,1,30,3
30/1/2014,73.09117357,1,30,3
30/1/2014,80.19734214,1,30,3
30/1/2014,80.99735462,1,30,3
30/1/2014,82.14573286,1,30,3
30/1/2014,85.20986714,1,30,3
30/1/2014,80.28231143,1,30,3
30/1/2014,80.60975714,1,30,3
30/1/2014,77.56488714,1,30,3
30/1/2014,71.75911857,1,30,3
30/1/2014,69.02618929,1,30,3
30/1/2014,64.105805,1,30,3
31/1/2014,58.24127214,1,31,4
31/1/2014,55.0818475,1,31,4
31/1/2014,49.84097929,1,31,4
31/1/2014,47.59976857,1,31,4
31/1/2014,49.73364143,1,31,4
31/1/2014,53.64060571,1,31,4
31/1/2014,71.18803143,1,31,4
31/1/2014,82.305975,1,31,4
31/1/2014,76.48220714,1,31,4
31/1/2014,64.18613,1,31,4
31/1/2014,55.37424214,1,31,4
31/1/2014,47.28053154,1,31,4
31/1/2014,45.70293923,1,31,4
31/1/2014,44.623645,1,31,4
31/1/2014,49.06680769,1,31,4
31/1/2014,47.75998,1,31,4
31/1/2014,47.43823769,1,31,4
31/1/2014,47.62750308,1,31,4
31/1/2014,40.67703071,1,31,4
31/1/2014,36.20775643,1,31,4
31/1/2014,33.33367929,1,31,4
31/1/2014,31.52510357,1,31,4
31/1/2014,27.86659429,1,31,4
31/1/2014,24.661995,1,31,4
1/2/2014,23.31515357,2,1,5
1/2/2014,21.70998333,2,1,5
1/2/2014,16.22319143,2,1,5
1/2/2014,16.99013786,2,1,5
1/2/2014,19.64277571,2,1,5
1/2/2014,20.42778786,2,1,5
1/2/2014,27.863145,2,1,5
1/2/2014,38.20201786,2,1,5
1/2/2014,43.96229643,2,1,5
1/2/2014,37.85769929,2,1,5
1/2/2014,30.60888071,2,1,5
1/2/2014,30.22692643,2,1,5
1/2/2014,27.16549143,2,1,5
1/2/2014,27.36090714,2,1,5
1/2/2014,27.43686214,2,1,5
1/2/2014,30.95350571,2,1,5
1/2/2014,32.79151929,2,1,5
1/2/2014,33.75166429,2,1,5
1/2/2014,30.85678714,2,1,5
1/2/2014,29.72551,2,1,5
1/2/2014,25.18438071,2,1,5
1/2/2014,26.90245429,2,1,5
1/2/2014,22.26218357,2,1,5
1/2/2014,20.55541357,2,1,5
2/2/2014,16.74963143,2,2,6
2/2/2014,17.50807667,2,2,6
2/2/2014,13.69097429,2,2,6
2/2/2014,12.72615143,2,2,6
2/2/2014,15.69606,2,2,6
2/2/2014,20.65240643,2,2,6
2/2/2014,26.95262429,2,2,6
2/2/2014,33.50249286,2,2,6
2/2/2014,34.34522071,2,2,6
2/2/2014,31.77663143,2,2,6
2/2/2014,26.54423643,2,2,6
2/2/2014,26.26600286,2,2,6
2/2/2014,26.84347357,2,2,6
2/2/2014,28.62059643,2,2,6
2/2/2014,30.56359429,2,2,6
2/2/2014,37.22739286,2,2,6
2/2/2014,46.70639214,2,2,6
2/2/2014,64.52611143,2,2,6
2/2/2014,68.63846429,2,2,6
2/2/2014,60.87180143,2,2,6
2/2/2014,54.32876286,2,2,6
2/2/2014,51.37979071,2,2,6
2/2/2014,47.10190357,2,2,6
2/2/2014,43.49216286,2,2,6
3/2/2014,38.703355,2,3,0
3/2/2014,29.68286417,2,3,0
3/2/2014,25.08380357,2,3,0
3/2/2014,25.30947929,2,3,0
3/2/2014,31.06880286,2,3,0
3/2/2014,36.341975,2,3,0
3/2/2014,49.79221214,2,3,0
3/2/2014,64.22939929,2,3,0
3/2/2014,66.92582143,2,3,0
3/2/2014,50.55505786,2,3,0
3/2/2014,39.15112929,2,3,0
3/2/2014,33.69285357,2,3,0
3/2/2014,32.16548286,2,3,0
3/2/2014,34.61208357,2,3,0
3/2/2014,37.67754857,2,3,0
3/2/2014,46.455375,2,3,0
3/2/2014,54.47667429,2,3,0
3/2/2014,63.20409571,2,3,0
3/2/2014,60.02787643,2,3,0
3/2/2014,50.67595786,2,3,0
3/2/2014,40.81599357,2,3,0
3/2/2014,40.35808714,2,3,0
3/2/2014,43.41931571,2,3,0
3/2/2014,40.96329071,2,3,0
4/2/2014,37.61131643,2,4,1
4/2/2014,26.0437225,2,4,1
4/2/2014,19.605925,2,4,1
4/2/2014,15.28726286,2,4,1
4/2/2014,17.65657571,2,4,1
4/2/2014,27.08485929,2,4,1
4/2/2014,53.90507571,2,4,1
4/2/2014,70.30527714,2,4,1
4/2/2014,70.03038786,2,4,1
4/2/2014,67.632045,2,4,1
4/2/2014,54.148885,2,4,1
4/2/2014,40.48126077,2,4,1
4/2/2014,37.36933,2,4,1
4/2/2014,38.13013846,2,4,1
4/2/2014,39.69654846,2,4,1
4/2/2014,41.55568929,2,4,1
4/2/2014,47.68736786,2,4,1
4/2/2014,52.00015857,2,4,1
4/2/2014,44.32799286,2,4,1
4/2/2014,32.66085429,2,4,1
4/2/2014,26.46941,2,4,1
4/2/2014,22.18407857,2,4,1
4/2/2014,20.53724571,2,4,1
4/2/2014,18.97421929,2,4,1
5/2/2014,15.58109357,2,5,2
5/2/2014,12.5283525,2,5,2
5/2/2014,11.35755214,2,5,2
5/2/2014,10.96958786,2,5,2
5/2/2014,12.71375286,2,5,2
5/2/2014,18.25293429,2,5,2
5/2/2014,33.27917429,2,5,2
5/2/2014,40.73372357,2,5,2
5/2/2014,42.45251429,2,5,2
5/2/2014,41.17438214,2,5,2
5/2/2014,34.72676643,2,5,2
5/2/2014,33.26061923,2,5,2
5/2/2014,35.88022769,2,5,2
5/2/2014,38.75438538,2,5,2
5/2/2014,39.75753,2,5,2
5/2/2014,45.05971231,2,5,2
5/2/2014,45.71625385,2,5,2
5/2/2014,41.20234692,2,5,2
5/2/2014,38.88818615,2,5,2
5/2/2014,33.98843462,2,5,2
5/2/2014,29.89730462,2,5,2
5/2/2014,26.79110846,2,5,2
5/2/2014,21.08774,2,5,2
5/2/2014,18.67571,2,5,2
6/2/2014,15.56073769,2,6,3
6/2/2014,11.58170083,2,6,3
6/2/2014,9.1743,2,6,3
6/2/2014,8.884114615,2,6,3
6/2/2014,12.15257846,2,6,3
6/2/2014,22.21898308,2,6,3
6/2/2014,46.32843692,2,6,3
6/2/2014,62.42547154,2,6,3
6/2/2014,71.92585231,2,6,3
6/2/2014,67.86977231,2,6,3
6/2/2014,56.0968125,2,6,3
6/2/2014,50.89437417,2,6,3
6/2/2014,51.5819975,2,6,3
6/2/2014,50.52836077,2,6,3
6/2/2014,53.68347077,2,6,3
6/2/2014,66.71631154,2,6,3
6/2/2014,67.13426769,2,6,3
6/2/2014,71.52330769,2,6,3
6/2/2014,57.32317923,2,6,3
6/2/2014,56.58969846,2,6,3
6/2/2014,58.73574385,2,6,3
6/2/2014,51.43025154,2,6,3
6/2/2014,49.70569231,2,6,3
6/2/2014,42.91815538,2,6,3
7/2/2014,37.89035231,2,7,4
7/2/2014,24.86123917,2,7,4
7/2/2014,19.77359385,2,7,4
7/2/2014,21.86640846,2,7,4
7/2/2014,28.86466385,2,7,4
7/2/2014,24.58662308,2,7,4
7/2/2014,35.33546154,2,7,4
7/2/2014,46.47926769,2,7,4
7/2/2014,49.16938308,2,7,4
7/2/2014,47.62401,2,7,4
7/2/2014,45.97800923,2,7,4
7/2/2014,43.34434846,2,7,4
7/2/2014,44.03667385,2,7,4
7/2/2014,40.89759923,2,7,4
7/2/2014,42.07047615,2,7,4
7/2/2014,48.90726,2,7,4
7/2/2014,58.02583923,2,7,4
7/2/2014,66.38585385,2,7,4
7/2/2014,64.01652462,2,7,4
7/2/2014,58.25077769,2,7,4
7/2/2014,40.70469385,2,7,4
7/2/2014,30.11974154,2,7,4
7/2/2014,25.54437923,2,7,4
7/2/2014,21.30370615,2,7,4
8/2/2014,18.87343308,2,8,5
8/2/2014,16.36917545,2,8,5
8/2/2014,13.24630615,2,8,5
8/2/2014,12.29400385,2,8,5
8/2/2014,12.83434615,2,8,5
8/2/2014,17.42419923,2,8,5
8/2/2014,26.59129,2,8,5
8/2/2014,30.79588385,2,8,5
8/2/2014,33.32527615,2,8,5
8/2/2014,28.42074308,2,8,5
8/2/2014,25.67531385,2,8,5
8/2/2014,29.53830538,2,8,5
8/2/2014,27.85423923,2,8,5
8/2/2014,24.66091462,2,8,5
8/2/2014,23.50046923,2,8,5
8/2/2014,25.54559385,2,8,5
8/2/2014,27.18144462,2,8,5
8/2/2014,28.09319231,2,8,5
8/2/2014,29.35632462,2,8,5
8/2/2014,28.98110692,2,8,5
8/2/2014,27.98833462,2,8,5
8/2/2014,24.23273615,2,8,5
8/2/2014,19.44854462,2,8,5
8/2/2014,15.86933615,2,8,5
9/2/2014,13.42874231,2,9,6
9/2/2014,11.9328325,2,9,6
9/2/2014,9.332192308,2,9,6
9/2/2014,8.178916923,2,9,6
9/2/2014,8.965505385,2,9,6
9/2/2014,8.854764615,2,9,6
9/2/2014,11.67603385,2,9,6
9/2/2014,13.90181615,2,9,6
9/2/2014,15.86455462,2,9,6
9/2/2014,17.56211923,2,9,6
9/2/2014,19.56781846,2,9,6
9/2/2014,22.12034154,2,9,6
9/2/2014,23.43691462,2,9,6
9/2/2014,24.70707385,2,9,6
9/2/2014,28.63692769,2,9,6
9/2/2014,31.46709846,2,9,6
9/2/2014,34.63445615,2,9,6
9/2/2014,40.30424615,2,9,6
9/2/2014,41.11470462,2,9,6
9/2/2014,50.04722,2,9,6
9/2/2014,48.99615462,2,9,6
9/2/2014,48.98832077,2,9,6
9/2/2014,46.69501154,2,9,6
9/2/2014,35.61078692,2,9,6
10/2/2014,35.13493077,2,10,0
10/2/2014,31.70897333,2,10,0
10/2/2014,33.52189462,2,10,0
10/2/2014,32.15589154,2,10,0
10/2/2014,38.06595846,2,10,0
10/2/2014,50.44457846,2,10,0
10/2/2014,70.36253077,2,10,0
10/2/2014,93.29619923,2,10,0
10/2/2014,97.02899462,2,10,0
10/2/2014,95.26861385,2,10,0
10/2/2014,86.86803154,2,10,0
10/2/2014,72.19724462,2,10,0
10/2/2014,56.38197308,2,10,0
10/2/2014,52.15939154,2,10,0
10/2/2014,49.63136308,2,10,0
10/2/2014,61.59835231,2,10,0
10/2/2014,68.32240615,2,10,0
10/2/2014,75.75533923,2,10,0
10/2/2014,62.64272308,2,10,0
10/2/2014,46.31082154,2,10,0
10/2/2014,38.41627692,2,10,0
10/2/2014,46.60008615,2,10,0
10/2/2014,58.63302,2,10,0
10/2/2014,56.61386385,2,10,0
11/2/2014,51.94036231,2,11,1
11/2/2014,35.3649675,2,11,1
11/2/2014,26.57679923,2,11,1
11/2/2014,26.54196923,2,11,1
11/2/2014,34.80812615,2,11,1
11/2/2014,41.69342077,2,11,1
11/2/2014,46.27819692,2,11,1
11/2/2014,50.60386692,2,11,1
11/2/2014,54.65774308,2,11,1
11/2/2014,49.51661077,2,11,1
11/2/2014,40.63606538,2,11,1
11/2/2014,37.22022923,2,11,1
11/2/2014,34.76296231,2,11,1
11/2/2014,38.01873462,2,11,1
11/2/2014,42.5450375,2,11,1
11/2/2014,47.16647923,2,11,1
11/2/2014,60.07699538,2,11,1
11/2/2014,68.51255385,2,11,1
11/2/2014,74.41784,2,11,1
11/2/2014,60.79513769,2,11,1
11/2/2014,44.65069615,2,11,1
11/2/2014,41.12412,2,11,1
11/2/2014,36.80326692,2,11,1
11/2/2014,31.34182923,2,11,1
12/2/2014,27.57555308,2,12,2
12/2/2014,19.34322583,2,12,2
12/2/2014,17.24725615,2,12,2
12/2/2014,18.06999769,2,12,2
12/2/2014,24.07856,2,12,2
12/2/2014,30.77705385,2,12,2
12/2/2014,46.52145231,2,12,2
12/2/2014,60.16254308,2,12,2
12/2/2014,56.77363,2,12,2
12/2/2014,46.13386273,2,12,2
12/2/2014,33.77322909,2,12,2
12/2/2014,31.99212636,2,12,2
12/2/2014,33.44123111,2,12,2
12/2/2014,32.483686,2,12,2
12/2/2014,23.99523444,2,12,2
12/2/2014,34.618991,2,12,2
12/2/2014,38.38096273,2,12,2
12/2/2014,42.28946091,2,12,2
12/2/2014,39.89418455,2,12,2
12/2/2014,32.95111545,2,12,2
12/2/2014,34.52219,2,12,2
12/2/2014,23.43164636,2,12,2
12/2/2014,25.22213727,2,12,2
12/2/2014,19.74399818,2,12,2
13/2/2014,16.45579,2,13,3
13/2/2014,12.93738182,2,13,3
13/2/2014,11.48825818,2,13,3
13/2/2014,13.10240818,2,13,3
13/2/2014,17.51654455,2,13,3
13/2/2014,30.29578273,2,13,3
13/2/2014,52.23015818,2,13,3
13/2/2014,72.13467636,2,13,3
13/2/2014,70.70364727,2,13,3
13/2/2014,61.57741545,2,13,3
13/2/2014,51.57808273,2,13,3
13/2/2014,45.58513455,2,13,3
13/2/2014,36.00133545,2,13,3
13/2/2014,47.61244333,2,13,3
13/2/2014,38.35015077,2,13,3
13/2/2014,42.79395462,2,13,3
13/2/2014,52.78705923,2,13,3
13/2/2014,59.70372769,2,13,3
13/2/2014,58.79675923,2,13,3
13/2/2014,52.43457154,2,13,3
13/2/2014,51.29163385,2,13,3
13/2/2014,44.24763615,2,13,3
13/2/2014,41.95951385,2,13,3
13/2/2014,36.76240769,2,13,3
14/2/2014,30.66546692,2,14,4
14/2/2014,26.771335,2,14,4
14/2/2014,30.00631462,2,14,4
14/2/2014,33.03737154,2,14,4
14/2/2014,34.35684846,2,14,4
14/2/2014,46.47562615,2,14,4
14/2/2014,59.42869538,2,14,4
14/2/2014,69.07865308,2,14,4
14/2/2014,55.90579538,2,14,4
14/2/2014,52.24707308,2,14,4
14/2/2014,43.81081615,2,14,4
14/2/2014,45.32702231,2,14,4
14/2/2014,48.58949545,2,14,4
14/2/2014,54.06318667,2,14,4
14/2/2014,58.86436,2,14,4
14/2/2014,52.80629692,2,14,4
14/2/2014,37.12600231,2,14,4
14/2/2014,33.43186231,2,14,4
14/2/2014,27.86792154,2,14,4
14/2/2014,26.68952538,2,14,4
14/2/2014,22.96320538,2,14,4
14/2/2014,17.98379,2,14,4
14/2/2014,13.70416538,2,14,4
14/2/2014,11.99012538,2,14,4
15/2/2014,10.17361923,2,15,5
15/2/2014,9.937364167,2,15,5
15/2/2014,8.620117692,2,15,5
15/2/2014,7.265134615,2,15,5
15/2/2014,7.885863846,2,15,5
15/2/2014,9.480446154,2,15,5
15/2/2014,13.31982846,2,15,5
15/2/2014,18.18467538,2,15,5
15/2/2014,18.95239769,2,15,5
15/2/2014,20.29684846,2,15,5
15/2/2014,21.36122692,2,15,5
15/2/2014,26.94384923,2,15,5
15/2/2014,27.32565385,2,15,5
15/2/2014,25.64552077,2,15,5
15/2/2014,24.85746154,2,15,5
15/2/2014,26.26502538,2,15,5
15/2/2014,31.09125538,2,15,5
15/2/2014,38.30263154,2,15,5
15/2/2014,43.84343769,2,15,5
15/2/2014,45.30532385,2,15,5
15/2/2014,41.91916846,2,15,5
15/2/2014,41.28899923,2,15,5
15/2/2014,42.59494385,2,15,5
15/2/2014,37.89232462,2,15,5
16/2/2014,34.78298154,2,16,6
16/2/2014,32.39931455,2,16,6
16/2/2014,26.62873077,2,16,6
16/2/2014,25.66652308,2,16,6
16/2/2014,26.64829692,2,16,6
16/2/2014,26.75447846,2,16,6
16/2/2014,33.39909077,2,16,6
16/2/2014,45.15247077,2,16,6
16/2/2014,44.97571077,2,16,6
16/2/2014,36.94431385,2,16,6
16/2/2014,35.14053231,2,16,6
16/2/2014,31.47736,2,16,6
16/2/2014,28.89978769,2,16,6
16/2/2014,30.12621615,2,16,6
16/2/2014,33.74676,2,16,6
16/2/2014,38.95563846,2,16,6
16/2/2014,45.87215923,2,16,6
16/2/2014,63.82821538,2,16,6
16/2/2014,68.55341538,2,16,6
16/2/2014,67.03695,2,16,6
16/2/2014,69.41367308,2,16,6
16/2/2014,77.84132538,2,16,6
16/2/2014,77.70899385,2,16,6
16/2/2014,68.83190538,2,16,6
17/2/2014,59.44133615,2,17,0
17/2/2014,46.9219275,2,17,0
17/2/2014,41.19245462,2,17,0
17/2/2014,40.52238154,2,17,0
17/2/2014,41.72755077,2,17,0
17/2/2014,47.03385538,2,17,0
17/2/2014,61.54491154,2,17,0
17/2/2014,73.93511692,2,17,0
17/2/2014,71.66269923,2,17,0
17/2/2014,57.02151923,2,17,0
17/2/2014,48.84293308,2,17,0
17/2/2014,43.94108538,2,17,0
17/2/2014,41.71603769,2,17,0
17/2/2014,46.06697692,2,17,0
17/2/2014,43.24122,2,17,0
17/2/2014,46.04947,2,17,0
17/2/2014,49.17298615,2,17,0
17/2/2014,53.52340923,2,17,0
17/2/2014,55.10125769,2,17,0
17/2/2014,50.70556154,2,17,0
17/2/2014,39.97117769,2,17,0
17/2/2014,43.01403769,2,17,0
17/2/2014,38.26853769,2,17,0
17/2/2014,31.91315154,2,17,0
18/2/2014,27.95682846,2,18,1
18/2/2014,24.814595,2,18,1
18/2/2014,21.69117,2,18,1
18/2/2014,21.22249769,2,18,1
18/2/2014,27.28048923,2,18,1
18/2/2014,39.46318692,2,18,1
18/2/2014,57.73888923,2,18,1
18/2/2014,71.25713923,2,18,1
18/2/2014,69.30322538,2,18,1
18/2/2014,65.54115615,2,18,1
18/2/2014,57.37,2,18,1
18/2/2014,53.90337154,2,18,1
18/2/2014,51.46941818,2,18,1
18/2/2014,52.39671909,2,18,1
18/2/2014,55.56884636,2,18,1
18/2/2014,56.39155545,2,18,1
18/2/2014,63.19282583,2,18,1
18/2/2014,75.815525,2,18,1
18/2/2014,78.58444231,2,18,1
18/2/2014,78.84174692,2,18,1
18/2/2014,79.48309692,2,18,1
18/2/2014,73.87321923,2,18,1
18/2/2014,69.53574154,2,18,1
18/2/2014,63.87591846,2,18,1
19/2/2014,56.26329846,2,19,2
19/2/2014,42.24192083,2,19,2
19/2/2014,30.52519231,2,19,2
19/2/2014,27.50759923,2,19,2
19/2/2014,28.73531231,2,19,2
19/2/2014,37.2555,2,19,2
19/2/2014,54.97187,2,19,2
19/2/2014,71.02822692,2,19,2
19/2/2014,69.58042846,2,19,2
19/2/2014,65.25597231,2,19,2
19/2/2014,60.07842846,2,19,2
19/2/2014,56.82162615,2,19,2
19/2/2014,41.52524273,2,19,2
19/2/2014,39.46939455,2,19,2
19/2/2014,41.91834909,2,19,2
19/2/2014,51.6444325,2,19,2
19/2/2014,63.33968917,2,19,2
19/2/2014,72.97060167,2,19,2
19/2/2014,73.64428,2,19,2
19/2/2014,60.71657667,2,19,2
19/2/2014,51.266715,2,19,2
19/2/2014,43.6471175,2,19,2
19/2/2014,33.86360167,2,19,2
19/2/2014,24.25289,2,19,2
20/2/2014,18.444205,2,20,3
20/2/2014,15.0704,2,20,3
20/2/2014,12.40677417,2,20,3
20/2/2014,10.94232917,2,20,3
20/2/2014,12.33266417,2,20,3
20/2/2014,17.15552333,2,20,3
20/2/2014,30.64841083,2,20,3
20/2/2014,38.88499,2,20,3
20/2/2014,37.19987917,2,20,3
20/2/2014,34.5119,2,20,3
20/2/2014,36.84161909,2,20,3
20/2/2014,39.72710182,2,20,3
20/2/2014,42.61906455,2,20,3
20/2/2014,36.9177175,2,20,3
20/2/2014,41.58667417,2,20,3
20/2/2014,40.61593636,2,20,3
20/2/2014,32.50604583,2,20,3
20/2/2014,42.981605,2,20,3
20/2/2014,62.29303417,2,20,3
20/2/2014,64.35112417,2,20,3
20/2/2014,57.33495667,2,20,3
20/2/2014,53.33580083,2,20,3
20/2/2014,49.3837,2,20,3
20/2/2014,43.38988417,2,20,3
21/2/2014,37.4819725,2,21,4
21/2/2014,26.82902818,2,21,4
21/2/2014,27.49768667,2,21,4
21/2/2014,25.52944417,2,21,4
21/2/2014,26.28049833,2,21,4
21/2/2014,38.0909025,2,21,4
21/2/2014,55.80595333,2,21,4
21/2/2014,62.00918667,2,21,4
21/2/2014,52.24619333,2,21,4
21/2/2014,44.113605,2,21,4
21/2/2014,33.79666333,2,21,4
21/2/2014,42.42377385,2,21,4
21/2/2014,39.32886923,2,21,4
21/2/2014,38.54904923,2,21,4
21/2/2014,39.24633846,2,21,4
21/2/2014,43.71831692,2,21,4
21/2/2014,44.56463462,2,21,4
21/2/2014,49.02601769,2,21,4
21/2/2014,50.80552692,2,21,4
21/2/2014,48.63123462,2,21,4
21/2/2014,44.10497308,2,21,4
21/2/2014,38.87237154,2,21,4
21/2/2014,36.94402,2,21,4
21/2/2014,31.94540692,2,21,4
22/2/2014,30.30817385,2,22,5
22/2/2014,26.84165917,2,22,5
22/2/2014,21.74634077,2,22,5
22/2/2014,19.65093923,2,22,5
22/2/2014,20.18577538,2,22,5
22/2/2014,26.46811692,2,22,5
22/2/2014,37.79000692,2,22,5
22/2/2014,53.00780538,2,22,5
22/2/2014,52.52765923,2,22,5
22/2/2014,42.11365462,2,22,5
22/2/2014,37.28588,2,22,5
22/2/2014,35.34436077,2,22,5
22/2/2014,34.79348615,2,22,5
22/2/2014,33.28805538,2,22,5
22/2/2014,33.71152692,2,22,5
22/2/2014,37.52821538,2,22,5
22/2/2014,40.83797923,2,22,5
22/2/2014,50.46885231,2,22,5
22/2/2014,52.22816769,2,22,5
22/2/2014,50.30934231,2,22,5
22/2/2014,49.36202923,2,22,5
22/2/2014,44.05649846,2,22,5
22/2/2014,35.43454308,2,22,5
22/2/2014,24.24972615,2,22,5
23/2/2014,20.20767231,2,23,6
23/2/2014,17.67409167,2,23,6
23/2/2014,16.89097846,2,23,6
23/2/2014,14.40907077,2,23,6
23/2/2014,13.21521615,2,23,6
